setup_date,fill_date,strategy,direction,contracts,fill_price,exit_price,exit_reason,pts,pts_net,pnl_dollars,risk_pts,R,equity_after
2009-10-01,2009-10-02,TOPQ,short,4,1663.5,1662.25,close,1.25,0.75,0.0,31.75,0.023622047244094488,50051.45999999999
2009-10-16,2009-10-19,TOPQ,short,10,1724.5,1741.375,stop,-16.875,-17.375,-362.5,16.875,-1.0296296296296297,49688.95999999999
2009-10-19,2009-10-20,TOPQ,long,10,1756.75,1773.125,target,16.375,15.875,302.5,16.875,0.9407407407407408,49991.45999999999
2009-10-21,2009-10-22,TOPQ,short,10,1745.75,1762.625,stop,-16.875,-17.375,-362.5,16.875,-1.0296296296296297,49628.95999999999
2009-10-22,2009-10-23,TOPQ,long,12,1766.5,1751.875,stop,-14.625,-15.125,-381.0,14.625,-1.0341880341880343,49247.95999999999
2009-10-23,2009-10-26,TOPQ,short,10,1746.5,1762.5,stop,-16.0,-16.5,-345.0,16.0,-1.03125,48902.95999999999
2009-10-27,2009-10-28,TOPQ,short,9,1712.75,1693.625,target,19.125,18.625,321.75,19.625,0.9490445859872612,49224.70999999999
2009-10-30,2009-11-02,TOPQ,short,6,1659.75,1685.875,stop,-26.125,-26.625,-328.5,26.125,-1.0191387559808613,48896.20999999999
2009-11-03,2009-11-04,NR7,long,6,1677.75,1686.75,close,9.0,8.5,93.0,26.75,0.3177570093457944,48989.20999999999
2009-11-04,2009-11-05,NR7,long,6,1700.25,1673.5,stop,-26.75,-27.25,-336.0,26.75,-1.0186915887850467,48653.20999999999
2009-11-05,2009-11-06,TOPQ,long,6,1722.25,1729.75,close,7.5,7.0,75.0,25.5,0.27450980392156865,48728.20999999999
2009-11-06,2009-11-09,TOPQ,long,10,1737.75,1753.75,target,16.0,15.5,295.0,16.5,0.9393939393939394,49023.20999999999
2009-11-13,2009-11-16,TOPQ,long,15,1792.75,1803.625,target,10.875,10.375,288.75,11.375,0.9120879120879121,49311.95999999999
2009-11-25,2009-11-27,NR7,short,12,1785.25,1761.31,target,23.940000000000055,23.440000000000055,544.5600000000013,14.5,1.6165517241379348,49856.51999999999
2009-12-03,2009-12-04,TOPQ,short,12,1777.5,1792.25,stop,-14.75,-15.25,-384.0,14.75,-1.0338983050847457,49472.51999999999
2009-12-07,2009-12-08,NR7,short,9,1778.75,1768.5,close,10.25,9.75,162.0,20.25,0.48148148148148145,49634.51999999999
2009-12-16,2009-12-17,NR7,short,9,1796.25,1787.25,close,9.0,8.5,139.5,18.75,0.4533333333333333,49774.01999999999
2009-12-18,2009-12-21,NR7,long,9,1806.0,1817.99,target,11.990000000000009,11.490000000000009,193.32000000000016,19.75,0.5817721518987347,49967.33999999999
2010-01-07,2010-01-08,TOPQ,long,24,1880.75,1873.125,ambiguous_stop,-7.625,-8.125,-426.0,7.625,-1.0655737704918034,49541.33999999999
2010-01-08,2010-01-11,TOPQ,long,12,1892.75,1878.75,stop,-14.0,-14.5,-366.0,14.0,-1.0357142857142858,49175.33999999999
2010-01-14,2010-01-15,NR7,long,10,1893.0,1876.0,stop,-17.0,-17.5,-365.0,17.0,-1.0294117647058822,48810.33999999999
2010-01-21,2010-01-22,TOPQ,short,8,1838.5,1816.375,target,22.125,21.625,334.0,22.625,0.9558011049723757,49144.33999999999
2010-01-28,2010-01-29,TOPQ,short,6,1759.0,1739.25,close,19.75,19.25,222.0,30.625,0.6285714285714286,49366.33999999999
2010-02-01,2010-02-02,TOPQ,long,16,1758.5,1768.875,target,10.375,9.875,292.0,10.875,0.9080459770114943,49658.33999999999
2010-02-03,2010-02-04,TOPQ,long,15,1786.75,1775.0,stop,-11.75,-12.25,-390.0,11.75,-1.0425531914893618,49268.33999999999
2010-02-04,2010-02-05,TOPQ,short,6,1731.25,1745.0,close,-13.75,-14.25,-180.0,30.5,-0.4672131147540984,49088.33999999999
2010-02-11,2010-02-12,TOPQ,long,8,1779.0,1757.75,stop,-21.25,-21.75,-360.0,21.25,-1.0235294117647058,48728.33999999999
2010-02-12,2010-02-16,TOPQ,long,12,1783.75,1798.25,target,14.5,14.0,318.0,15.0,0.9333333333333333,49046.33999999999
2010-02-18,2010-02-19,TOPQ,long,16,1825.0,1814.75,stop,-10.25,-10.75,-368.0,10.25,-1.048780487804878,48678.33999999999
2010-02-26,2010-03-01,NR7,long,9,1822.5,1842.75,close,20.25,19.75,342.0,19.0,1.0394736842105263,49020.33999999999
2010-03-04,2010-03-05,TOPQ,long,21,1861.0,1869.0,target,8.0,7.5,283.5,8.5,0.8823529411764706,49303.83999999999
2010-03-08,2010-03-09,NR7,long,15,1895.0,1883.25,stop,-11.75,-12.25,-390.0,11.75,-1.0425531914893618,48913.83999999999
2010-03-19,2010-03-22,NR7,long,16,1952.25,1941.5,stop,-10.75,-11.25,-384.0,10.75,-1.0465116279069768,48529.83999999999
2010-03-31,2010-04-01,TOPQ,short,22,1952.25,1960.0,ambiguous_stop,-7.75,-8.25,-396.0,7.75,-1.064516129032258,48133.83999999999
2010-04-26,2010-04-27,NR7,short,10,2042.75,2016.29,target,26.460000000000036,25.960000000000036,504.2000000000007,16.0,1.6225000000000023,48638.03999999999
2010-04-27,2010-04-28,TOPQ,short,6,1998.25,2006.75,close,-8.5,-9.0,-117.0,26.25,-0.34285714285714286,48521.03999999999
2010-04-29,2010-04-30,TOPQ,long,9,2044.25,2024.375,stop,-19.875,-20.375,-380.25,19.875,-1.0251572327044025,48140.78999999999
2010-05-04,2010-05-05,TOPQ,short,4,1952.0,1958.5,close,-6.5,-7.0,-62.0,38.375,-0.18241042345276873,48078.78999999999
2010-05-10,2010-05-11,TOPQ,long,4,1942.25,1935.25,close,-7.0,-7.5,-66.0,35.125,-0.21352313167259787,48012.78999999999
2010-05-12,2010-05-13,TOPQ,long,6,1976.5,1946.625,stop,-29.875,-30.375,-373.5,29.875,-1.0167364016736402,47639.28999999999
2010-05-13,2010-05-14,TOPQ,short,8,1938.25,1917.0,target,21.25,20.75,320.0,21.75,0.9540229885057471,47959.28999999999
2010-05-17,2010-05-18,TOPQ,long,6,1919.75,1895.0,stop,-24.75,-25.25,-312.0,24.75,-1.02020202020202,47647.28999999999
2010-05-18,2010-05-19,TOPQ,short,6,1876.5,1868.25,close,8.25,7.75,84.0,27.875,0.27802690582959644,47731.28999999999
2010-05-20,2010-05-21,TOPQ,short,3,1793.75,1819.25,close,-25.5,-26.0,-160.5,40.75,-0.6380368098159509,47570.78999999999
2010-05-21,2010-05-24,TOPQ,long,4,1834.25,1799.75,stop,-34.5,-35.0,-286.0,34.5,-1.0144927536231885,47284.78999999999
2010-05-24,2010-05-25,NR7,short,3,1795.75,1815.5,close,-19.75,-20.25,-126.0,44.25,-0.4576271186440678,47158.78999999999
2010-05-25,2010-05-26,TOPQ,long,4,1819.75,1791.5,close,-28.25,-28.75,-236.0,32.875,-0.8745247148288974,46922.78999999999
2010-05-26,2010-05-27,TOPQ,short,4,1788.25,1819.25,stop,-31.0,-31.5,-258.0,31.0,-1.0161290322580645,46664.78999999999
2010-05-27,2010-05-28,TOPQ,long,3,1864.75,1852.0,close,-12.75,-13.25,-84.0,41.625,-0.3183183183183183,46580.78999999999
2010-05-28,2010-06-01,NR7,long,3,1874.5,1835.5,stop,-39.0,-39.5,-241.5,39.0,-1.0128205128205128,46339.28999999999
2010-06-02,2010-06-03,TOPQ,long,6,1879.5,1897.75,close,18.25,17.75,204.0,25.625,0.6926829268292682,46543.28999999999
2010-06-03,2010-06-04,NR7,long,6,1899.5,1871.0,stop,-28.5,-29.0,-357.0,28.5,-1.0175438596491229,46186.28999999999
2010-06-04,2010-06-07,TOPQ,short,3,1824.0,1795.75,close,28.25,27.75,162.0,40.375,0.6873065015479877,46348.28999999999
2010-06-07,2010-06-08,TOPQ,short,6,1793.5,1791.5,close,2.0,1.5,9.0,26.125,0.05741626794258373,46357.28999999999
2010-06-10,2010-06-11,TOPQ,long,6,1832.0,1844.0,close,12.0,11.5,129.0,28.5,0.40350877192982454,46486.28999999999
2010-06-11,2010-06-14,TOPQ,long,8,1849.0,1869.25,target,20.25,19.75,304.0,20.75,0.9518072289156626,46790.28999999999
2010-06-15,2010-06-16,TOPQ,long,6,1899.25,1907.0,close,7.75,7.25,78.0,26.625,0.27230046948356806,46868.28999999999
2010-06-18,2010-06-21,NR7,long,9,1923.0,1906.25,ambiguous_stop,-16.75,-17.25,-324.0,16.75,-1.0298507462686568,46544.28999999999
2010-06-22,2010-06-23,TOPQ,short,8,1876.25,1873.75,close,2.5,2.0,20.0,20.375,0.09815950920245399,46564.28999999999
2010-06-29,2010-06-30,TOPQ,short,3,1747.75,1738.0,close,9.75,9.25,51.0,46.0,0.20108695652173914,46615.28999999999
2010-06-30,2010-07-01,TOPQ,short,8,1732.75,1710.75,target,22.0,21.5,332.0,22.5,0.9555555555555556,46947.28999999999
2010-07-07,2010-07-08,TOPQ,long,4,1789.75,1798.0,close,8.25,7.75,56.0,34.125,0.2271062271062271,47003.28999999999
2010-07-08,2010-07-09,NR7,long,6,1803.5,1811.5,close,8.0,7.5,81.0,29.0,0.25862068965517243,47084.28999999999
2010-07-09,2010-07-12,NR7,long,6,1815.5,1820.25,close,4.75,4.25,42.0,26.25,0.1619047619047619,47126.28999999999
2010-07-13,2010-07-14,TOPQ,long,6,1860.0,1865.25,target,5.25,4.75,48.0,26.25,0.18095238095238095,47174.28999999999
2010-07-16,2010-07-19,TOPQ,short,6,1799.75,1805.5,close,-5.75,-6.25,-84.0,28.25,-0.22123893805309736,47090.28999999999
2010-07-20,2010-07-21,TOPQ,long,4,1841.5,1811.5,stop,-30.0,-30.5,-250.0,30.0,-1.0166666666666666,46840.28999999999
2010-07-28,2010-07-29,TOPQ,short,10,1864.5,1879.75,ambiguous_stop,-15.25,-15.75,-330.0,15.25,-1.0327868852459017,46510.28999999999
2010-08-03,2010-08-04,NR7,long,9,1898.5,1905.25,close,6.75,6.25,99.0,18.75,0.3333333333333333,46609.28999999999
2010-08-11,2010-08-12,TOPQ,short,4,1836.75,1806.5,target,30.25,29.75,232.0,30.75,0.967479674796748,46841.28999999999
2010-08-13,2010-08-16,TOPQ,short,12,1815.0,1829.0,ambiguous_stop,-14.0,-14.5,-366.0,14.0,-1.0357142857142858,46475.28999999999
2010-08-18,2010-08-19,TOPQ,short,10,1830.75,1846.625,ambiguous_stop,-15.875,-16.375,-342.5,15.875,-1.031496062992126,46132.78999999999
2010-08-20,2010-08-23,NR7,long,8,1830.0,1808.5,stop,-21.5,-22.0,-364.0,21.5,-1.0232558139534884,45768.78999999999
2010-08-23,2010-08-24,TOPQ,short,8,1804.5,1785.75,target,18.75,18.25,280.0,19.25,0.948051948051948,46048.78999999999
2010-08-24,2010-08-25,TOPQ,short,8,1765.75,1788.125,stop,-22.375,-22.875,-378.0,22.375,-1.0223463687150838,45670.78999999999
2010-08-25,2010-08-26,TOPQ,long,8,1798.75,1777.625,stop,-21.125,-21.625,-358.0,21.125,-1.0236686390532543,45312.78999999999
2010-08-26,2010-08-27,TOPQ,short,8,1764.75,1783.875,ambiguous_stop,-19.125,-19.625,-326.0,19.125,-1.026143790849673,44986.78999999999
2010-08-27,2010-08-30,TOPQ,long,6,1794.75,1769.25,stop,-25.5,-26.0,-321.0,25.5,-1.0196078431372548,44665.78999999999
2010-08-30,2010-08-31,TOPQ,short,8,1768.0,1766.5,close,1.5,1.0,4.0,18.875,0.052980132450331126,44669.78999999999
2010-08-31,2010-09-01,NR7,long,6,1782.0,1820.0,close,38.0,37.5,441.0,27.5,1.3636363636363635,45110.78999999999
2010-09-01,2010-09-02,TOPQ,long,6,1825.25,1837.25,close,12.0,11.5,129.0,27.5,0.41818181818181815,45239.78999999999
2010-09-02,2010-09-03,TOPQ,long,10,1841.5,1855.375,target,13.875,13.375,252.5,14.375,0.9304347826086956,45492.28999999999
2010-09-07,2010-09-08,NR7,short,6,1853.5,1878.0,stop,-24.5,-25.0,-309.0,24.5,-1.0204081632653061,45183.28999999999
2010-09-10,2010-09-13,NR7,long,9,1897.0,1925.14,target,28.1400000000001,27.6400000000001,484.0200000000018,17.0,1.6258823529411823,45667.31
2010-09-13,2010-09-14,TOPQ,long,10,1925.5,1925.25,close,-0.25,-0.75,-30.0,14.625,-0.05128205128205128,45637.31
2010-09-27,2010-09-28,TOPQ,short,14,2007.5,2019.875,ambiguous_stop,-12.375,-12.875,-381.5,12.375,-1.0404040404040404,45255.81
2010-09-29,2010-09-30,NR7,long,8,2018.75,1998.5,stop,-20.25,-20.75,-344.0,20.25,-1.0246913580246915,44911.81
2010-10-07,2010-10-08,TOPQ,long,12,2020.0,2006.75,stop,-13.25,-13.75,-348.0,13.25,-1.0377358490566038,44563.81
2010-10-11,2010-10-12,NR7,long,9,2035.25,2018.75,stop,-16.5,-17.0,-319.5,16.5,-1.0303030303030303,44244.31
2010-10-12,2010-10-13,TOPQ,long,8,2043.75,2063.125,target,19.375,18.875,290.0,19.875,0.949685534591195,44534.31
2010-10-14,2010-10-15,TOPQ,long,12,2067.75,2080.625,target,12.875,12.375,279.0,13.375,0.9252336448598131,44813.31
2010-10-27,2010-10-28,NR7,long,6,2125.25,2125.75,close,0.5,0.0,-9.0,23.0,0.0,44804.31
2010-10-29,2010-11-01,NR7,long,8,2135.75,2116.75,stop,-19.0,-19.5,-324.0,19.0,-1.0263157894736843,44480.31
2010-11-02,2010-11-03,TOPQ,long,10,2154.0,2140.0,stop,-14.0,-14.5,-305.0,14.0,-1.0357142857142858,44175.31
2010-11-03,2010-11-04,TOPQ,long,9,2165.75,2183.25,target,17.5,17.0,292.5,18.0,0.9444444444444444,44467.81
2010-11-15,2010-11-16,TOPQ,short,12,2126.25,2114.25,target,12.0,11.5,258.0,12.5,0.92,44725.81
2010-11-17,2010-11-18,NR7,long,8,2109.5,2145.2,target,35.69999999999982,35.19999999999982,551.1999999999971,21.5,1.637209302325573,45277.009999999995
2010-11-19,2010-11-22,NR7,long,8,2139.0,2154.5,close,15.5,15.0,228.0,19.25,0.7792207792207793,45505.009999999995
2010-12-01,2010-12-02,TOPQ,long,4,2174.25,2187.0,close,12.75,12.25,92.0,31.875,0.3843137254901961,45597.009999999995
2010-12-02,2010-12-03,TOPQ,long,10,2189.0,2172.75,stop,-16.25,-16.75,-350.0,16.25,-1.0307692307692307,45247.009999999995
2010-12-06,2010-12-07,NR7,long,9,2194.0,2190.0,close,-4.0,-4.5,-94.5,17.0,-0.2647058823529412,45152.509999999995
2010-12-10,2010-12-13,TOPQ,long,15,2218.5,2207.75,ambiguous_stop,-10.75,-11.25,-360.0,10.75,-1.0465116279069768,44792.509999999995
2010-12-14,2010-12-15,NR7,long,10,2221.25,2205.75,stop,-15.5,-16.0,-335.0,15.5,-1.032258064516129,44457.509999999995
2011-01-06,2011-01-07,TOPQ,long,26,2279.5,2273.25,stop,-6.25,-6.75,-390.0,6.25,-1.08,44067.509999999995
2011-01-14,2011-01-18,TOPQ,long,12,2323.25,2310.25,stop,-13.0,-13.5,-342.0,13.0,-1.0384615384615385,43725.509999999995
2011-01-18,2011-01-19,TOPQ,long,6,2332.75,2308.875,stop,-23.875,-24.375,-301.5,23.875,-1.0209424083769634,43424.009999999995
2011-01-19,2011-01-20,TOPQ,short,6,2292.75,2281.5,close,11.25,10.75,120.0,27.0,0.39814814814814814,43544.009999999995
2011-01-21,2011-01-24,TOPQ,short,9,2265.5,2283.0,stop,-17.5,-18.0,-337.5,17.5,-1.0285714285714285,43206.509999999995
2011-01-27,2011-01-28,NR7,short,8,2313.0,2277.3,target,35.69999999999982,35.19999999999982,551.1999999999971,21.5,1.637209302325573,43757.70999999999
2011-01-28,2011-01-31,TOPQ,short,3,2257.75,2280.0,close,-22.25,-22.75,-141.0,36.75,-0.6190476190476191,43616.70999999999
2011-01-31,2011-02-01,TOPQ,long,8,2286.25,2304.75,target,18.5,18.0,276.0,19.0,0.9473684210526315,43892.70999999999
2011-02-02,2011-02-03,NR7,short,9,2311.75,2321.75,close,-10.0,-10.5,-202.5,16.0,-0.65625,43690.20999999999
2011-02-04,2011-02-07,TOPQ,long,14,2339.75,2351.0,target,11.25,10.75,280.0,11.75,0.9148936170212766,43970.20999999999
2011-02-10,2011-02-11,TOPQ,long,12,2365.25,2351.625,ambiguous_stop,-13.625,-14.125,-357.0,13.625,-1.036697247706422,43613.20999999999
2011-02-22,2011-02-23,TOPQ,short,3,2315.25,2303.5,close,11.75,11.25,63.0,39.5,0.2848101265822785,43676.20999999999
2011-02-25,2011-02-28,TOPQ,long,6,2350.5,2350.75,close,0.25,-0.25,-12.0,22.625,-0.011049723756906077,43664.20999999999
2011-03-01,2011-03-02,TOPQ,short,4,2307.25,2339.625,stop,-32.375,-32.875,-269.0,32.375,-1.0154440154440154,43395.20999999999
2011-03-03,2011-03-04,TOPQ,long,4,2376.25,2348.625,stop,-27.625,-28.125,-231.0,27.625,-1.0180995475113122,43164.20999999999
2011-03-09,2011-03-10,NR7,short,4,2308.0,2283.0,close,25.0,24.5,190.0,32.5,0.7538461538461538,43354.20999999999
2011-03-10,2011-03-11,TOPQ,short,8,2275.0,2295.375,stop,-20.375,-20.875,-346.0,20.375,-1.0245398773006136,43008.20999999999
2011-03-14,2011-03-15,NR7,short,4,2273.25,2220.75,target,52.5,52.0,410.0,31.5,1.6507936507936507,43418.20999999999
2011-03-22,2011-03-23,NR7,long,10,2264.5,2249.25,stop,-15.25,-15.75,-330.0,15.25,-1.0327868852459017,43088.20999999999
2011-03-23,2011-03-24,TOPQ,long,6,2275.0,2296.125,target,21.125,20.625,238.5,21.625,0.953757225433526,43326.70999999999
2011-03-24,2011-03-25,TOPQ,long,6,2313.75,2317.0,close,3.25,2.75,24.0,25.875,0.10628019323671498,43350.70999999999
2011-03-28,2011-03-29,TOPQ,short,9,2294.5,2311.625,stop,-17.125,-17.625,-330.75,17.125,-1.0291970802919708,43019.95999999999
2011-04-01,2011-04-04,TOPQ,short,12,2333.0,2345.625,stop,-12.625,-13.125,-333.0,12.625,-1.0396039603960396,42686.95999999999
2011-04-05,2011-04-06,TOPQ,short,12,2318.0,2330.625,stop,-12.625,-13.125,-333.0,12.625,-1.0396039603960396,42353.95999999999
2011-04-11,2011-04-12,TOPQ,short,9,2301.75,2286.0,target,15.75,15.25,261.0,16.25,0.9384615384615385,42614.95999999999
2011-04-19,2011-04-20,TOPQ,long,8,2317.75,2337.375,target,19.625,19.125,294.0,20.125,0.9503105590062112,42908.95999999999
2011-04-20,2011-04-21,TOPQ,long,6,2364.0,2375.5,close,11.5,11.0,123.0,25.625,0.4292682926829268,43031.95999999999
2011-04-25,2011-04-26,NR7,long,15,2382.5,2400.14,target,17.639999999999873,17.139999999999873,491.6999999999962,10.75,1.594418604651151,43523.65999999999
2011-04-29,2011-05-02,TOPQ,short,20,2397.0,2404.875,stop,-7.875,-8.375,-365.0,7.875,-1.0634920634920635,43158.65999999999
2011-05-02,2011-05-03,TOPQ,short,9,2393.25,2376.25,target,17.0,16.5,283.5,17.5,0.9428571428571428,43442.15999999999
2011-05-10,2011-05-11,TOPQ,long,10,2412.25,2397.375,stop,-14.875,-15.375,-322.5,14.875,-1.0336134453781514,43119.65999999999
2011-05-12,2011-05-13,TOPQ,long,8,2409.5,2389.125,stop,-20.375,-20.875,-346.0,20.375,-1.0245398773006136,42773.65999999999
2011-05-13,2011-05-16,TOPQ,short,6,2366.0,2346.375,target,19.625,19.125,220.5,25.625,0.7463414634146341,42994.15999999999
2011-05-16,2011-05-17,TOPQ,short,6,2329.0,2337.25,close,-8.25,-8.75,-114.0,22.0,-0.3977272727272727,42880.15999999999
2011-05-20,2011-05-23,TOPQ,short,9,2341.5,2327.0,target,14.5,14.0,238.5,16.0,0.875,43118.65999999999
2011-05-24,2011-05-25,TOPQ,short,12,2298.5,2311.5,ambiguous_stop,-13.0,-13.5,-342.0,13.0,-1.0384615384615385,42776.65999999999
2011-05-27,2011-05-31,NR7,long,9,2338.75,2366.05,target,27.300000000000182,26.800000000000182,468.9000000000033,16.5,1.6242424242424354,43245.55999999999
2011-05-31,2011-06-01,TOPQ,long,6,2378.0,2354.25,stop,-23.75,-24.25,-300.0,23.75,-1.0210526315789474,42945.55999999999
2011-06-03,2011-06-06,TOPQ,short,6,2284.5,2274.0,close,10.5,10.0,111.0,21.875,0.45714285714285713,43056.55999999999
2011-06-13,2011-06-14,NR7,long,8,2234.25,2250.75,close,16.5,16.0,244.0,19.75,0.810126582278481,43300.55999999999
2011-06-15,2011-06-16,TOPQ,short,6,2204.0,2181.25,target,22.75,22.25,258.0,23.25,0.956989247311828,43558.55999999999
2011-06-20,2011-06-21,TOPQ,long,9,2207.25,2223.5,target,16.25,15.75,270.0,16.75,0.9402985074626866,43828.55999999999
2011-06-22,2011-06-23,NR7,short,6,2228.5,2250.75,stop,-22.25,-22.75,-282.0,22.25,-1.0224719101123596,43546.55999999999
2011-06-24,2011-06-27,TOPQ,short,6,2206.5,2232.625,stop,-26.125,-26.625,-328.5,26.125,-1.0191387559808613,43218.05999999999
2011-06-27,2011-06-28,TOPQ,long,4,2260.25,2284.0,close,23.75,23.25,180.0,34.5,0.6739130434782609,43398.05999999999
2011-06-28,2011-06-29,TOPQ,long,6,2285.25,2294.0,close,8.75,8.25,90.0,22.0,0.375,43488.05999999999
2011-06-30,2011-07-01,TOPQ,long,8,2323.75,2341.5,target,17.75,17.25,264.0,18.25,0.9452054794520548,43752.05999999999
2011-07-06,2011-07-07,TOPQ,long,14,2381.0,2391.875,target,10.875,10.375,269.5,11.375,0.9120879120879121,44021.55999999999
2011-07-07,2011-07-08,TOPQ,long,8,2416.25,2395.875,stop,-20.375,-20.875,-346.0,20.375,-1.0245398773006136,43675.55999999999
2011-07-13,2011-07-14,TOPQ,short,8,2337.5,2356.375,ambiguous_stop,-18.875,-19.375,-322.0,18.875,-1.0264900662251655,43353.55999999999
2011-07-19,2011-07-20,TOPQ,long,4,2400.0,2381.75,close,-18.25,-18.75,-156.0,30.625,-0.6122448979591837,43197.55999999999
2011-07-20,2011-07-21,TOPQ,short,9,2380.75,2397.25,stop,-16.5,-17.0,-319.5,16.5,-1.0303030303030303,42878.05999999999
2011-07-21,2011-07-22,TOPQ,long,6,2414.75,2428.0,close,13.25,12.75,144.0,25.0,0.51,43022.05999999999
2011-07-22,2011-07-25,TOPQ,long,9,2430.0,2413.0,stop,-17.0,-17.5,-328.5,17.0,-1.0294117647058822,42693.55999999999
2011-07-26,2011-07-27,NR7,short,6,2412.5,2374.28,target,38.2199999999998,37.7199999999998,443.6399999999976,23.0,1.6399999999999912,43137.19999999999
2011-07-27,2011-07-28,TOPQ,short,4,2358.0,2392.0,stop,-34.0,-34.5,-282.0,34.0,-1.0147058823529411,42855.19999999999
2011-08-02,2011-08-03,TOPQ,short,4,2285.5,2302.5,close,-17.0,-17.5,-146.0,35.0,-0.5,42709.19999999999
2011-08-03,2011-08-04,TOPQ,long,4,2314.75,2283.75,stop,-31.0,-31.5,-258.0,31.0,-1.0161290322580645,42451.19999999999
2011-08-04,2011-08-05,TOPQ,short,2,2194.75,2132.75,target,62.0,61.5,243.0,62.5,0.984,42694.19999999999
2011-08-08,2011-08-09,TOPQ,short,2,2031.25,2101.125,stop,-69.875,-70.375,-284.5,69.875,-1.0071556350626119,42409.69999999999
2011-08-09,2011-08-10,TOPQ,long,2,2161.5,2066.75,stop,-94.75,-95.25,-384.0,94.75,-1.0052770448548813,42025.69999999999
2011-08-10,2011-08-11,TOPQ,short,3,2065.5,2117.0,stop,-51.5,-52.0,-316.5,51.5,-1.0097087378640777,41709.19999999999
2011-08-11,2011-08-12,TOPQ,long,2,2184.75,2121.0,stop,-63.75,-64.25,-260.0,63.75,-1.007843137254902,41449.19999999999
2011-08-12,2011-08-15,NR7,long,2,2192.75,2206.5,close,13.75,13.25,50.0,78.75,0.16825396825396827,41499.19999999999
2011-08-18,2011-08-19,TOPQ,short,2,2052.75,2041.0,close,11.75,11.25,42.0,61.625,0.18255578093306288,41541.19999999999
2011-08-19,2011-08-22,TOPQ,short,4,2033.5,2067.875,stop,-34.375,-34.875,-285.0,34.375,-1.0145454545454546,41256.19999999999
2011-08-23,2011-08-24,TOPQ,long,3,2129.5,2139.0,close,9.5,9.0,49.5,46.375,0.1940700808625337,41305.69999999999
2011-08-24,2011-08-25,TOPQ,long,4,2147.75,2121.875,stop,-25.875,-26.375,-217.0,25.875,-1.0193236714975846,41088.69999999999
2011-08-25,2011-08-26,NR7,short,3,2100.75,2152.0,stop,-51.25,-51.75,-315.0,51.25,-1.0097560975609756,40773.69999999999
2011-08-26,2011-08-29,TOPQ,long,3,2169.25,2213.125,target,43.875,43.375,255.75,44.375,0.9774647887323944,41029.44999999999
2011-08-29,2011-08-30,TOPQ,long,4,2225.25,2227.0,close,1.75,1.25,4.0,33.75,0.037037037037037035,41033.44999999999
2011-08-30,2011-08-31,NR7,long,3,2249.75,2240.75,close,-9.0,-9.5,-61.5,48.5,-0.1958762886597938,40971.94999999999
2011-08-31,2011-09-01,NR7,short,3,2221.0,2217.25,close,3.75,3.25,15.0,47.5,0.06842105263157895,40986.94999999999
2011-09-01,2011-09-02,TOPQ,short,6,2215.25,2191.375,target,23.875,23.375,271.5,24.375,0.958974358974359,41258.44999999999
2011-09-02,2011-09-06,TOPQ,short,4,2155.5,2122.75,target,32.75,32.25,252.0,33.25,0.9699248120300752,41510.44999999999
2011-09-06,2011-09-07,TOPQ,long,4,2171.5,2202.75,target,31.25,30.75,240.0,31.75,0.968503937007874,41750.44999999999
2011-09-07,2011-09-08,TOPQ,long,4,2224.75,2216.75,close,-8.0,-8.5,-74.0,30.125,-0.2821576763485477,41676.44999999999
2011-09-08,2011-09-09,NR7,short,3,2205.0,2169.0,close,36.0,35.5,208.5,39.0,0.9102564102564102,41884.94999999999
2011-09-09,2011-09-12,TOPQ,short,3,2149.5,2188.75,stop,-39.25,-39.75,-243.0,39.25,-1.0127388535031847,41641.94999999999
2011-09-12,2011-09-13,TOPQ,long,3,2199.0,2220.75,close,21.75,21.25,123.0,38.625,0.5501618122977346,41764.94999999999
2011-09-13,2011-09-14,TOPQ,long,4,2226.0,2196.25,ambiguous_stop,-29.75,-30.25,-248.0,29.75,-1.0168067226890756,41516.94999999999
2011-09-16,2011-09-19,NR7,long,6,2298.75,2275.5,stop,-23.25,-23.75,-294.0,23.25,-1.021505376344086,41222.94999999999
2011-09-19,2011-09-20,TOPQ,long,4,2314.75,2284.375,stop,-30.375,-30.875,-253.0,30.375,-1.0164609053497942,40969.94999999999
2011-09-21,2011-09-22,TOPQ,short,3,2244.0,2207.375,target,36.625,36.125,212.25,37.125,0.9730639730639731,41182.19999999999
2011-09-23,2011-09-26,TOPQ,long,3,2210.5,2172.125,stop,-38.375,-38.875,-237.75,38.375,-1.013029315960912,40944.44999999999
2011-09-26,2011-09-27,TOPQ,long,3,2232.75,2267.625,target,34.875,34.375,201.75,35.375,0.9717314487632509,41146.19999999999
2011-09-28,2011-09-29,TOPQ,short,4,2211.75,2243.875,ambiguous_stop,-32.125,-32.625,-267.0,32.125,-1.0155642023346303,40879.19999999999
2011-09-30,2011-10-03,TOPQ,short,3,2122.0,2084.125,target,37.875,37.375,219.75,38.375,0.9739413680781759,41098.94999999999
2011-10-03,2011-10-04,TOPQ,short,3,2062.5,2105.375,stop,-42.875,-43.375,-264.75,42.875,-1.0116618075801749,40834.19999999999
2011-10-04,2011-10-05,TOPQ,long,3,2127.0,2172.25,target,45.25,44.75,264.0,45.75,0.9781420765027322,41098.19999999999
2011-10-05,2011-10-06,TOPQ,long,3,2182.25,2204.75,close,22.5,22.0,127.5,41.625,0.5285285285285285,41225.69999999999
